A,0,0,1
A,0,1,2
A,0,2,3
A,0,3,4
A,0,4,5
A,0,5,6
A,0,6,7
A,0,7,8
A,0,8,9
A,0,9,10
A,0,10,11
A,0,11,12
A,0,12,13
A,0,13,14
A,0,14,15
A,0,15,16
A,0,16,17
A,0,17,18
A,0,18,19
A,0,19,20
A,1,0,21
A,1,1,22
A,1,2,23
A,1,3,24
A,1,4,25
A,1,5,26
A,1,6,27
A,1,7,28
A,1,8,29
A,1,9,30
A,1,10,31
A,1,11,32
A,1,12,33
A,1,13,34
A,1,14,35
A,1,15,36
A,1,16,37
A,1,17,38
A,1,18,39
A,1,19,40
A,2,0,41
A,2,1,42
A,2,2,43
A,2,3,44
A,2,4,45
A,2,5,46
A,2,6,47
A,2,7,48
A,2,8,49
A,2,9,50
A,2,10,51
A,2,11,52
A,2,12,53
A,2,13,54
A,2,14,55
A,2,15,56
A,2,16,57
A,2,17,58
A,2,18,59
A,2,19,60
A,3,0,61
A,3,1,62
A,3,2,63
A,3,3,64
A,3,4,65
A,3,5,66
A,3,6,67
A,3,7,68
A,3,8,69
A,3,9,70
A,3,10,71
A,3,11,72
A,3,12,73
A,3,13,74
A,3,14,75
A,3,15,76
A,3,16,77
A,3,17,78
A,3,18,79
A,3,19,80
A,4,0,81
A,4,1,82
A,4,2,83
A,4,3,84
A,4,4,85
A,4,5,86
A,4,6,87
A,4,7,88
A,4,8,89
A,4,9,90
A,4,10,91
A,4,11,92
A,4,12,93
A,4,13,94
A,4,14,95
A,4,15,96
A,4,16,97
A,4,17,98
A,4,18,99
A,4,19,100
A,5,0,101
A,5,1,102
A,5,2,103
A,5,3,104
A,5,4,105
A,5,5,106
A,5,6,107
A,5,7,108
A,5,8,109
A,5,9,110
A,5,10,111
A,5,11,112
A,5,12,113
A,5,13,114
A,5,14,115
A,5,15,116
A,5,16,117
A,5,17,118
A,5,18,119
A,5,19,120
A,6,0,121
A,6,1,122
A,6,2,123
A,6,3,124
A,6,4,125
A,6,5,126
A,6,6,127
A,6,7,128
A,6,8,129
A,6,9,130
A,6,10,131
A,6,11,132
A,6,12,133
A,6,13,134
A,6,14,135
A,6,15,136
A,6,16,137
A,6,17,138
A,6,18,139
A,6,19,140
A,7,0,141
A,7,1,142
A,7,2,143
A,7,3,144
A,7,4,145
A,7,5,146
A,7,6,147
A,7,7,148
A,7,8,149
A,7,9,150
A,7,10,151
A,7,11,152
A,7,12,153
A,7,13,154
A,7,14,155
A,7,15,156
A,7,16,157
A,7,17,158
A,7,18,159
A,7,19,160
A,8,0,161
A,8,1,162
A,8,2,163
A,8,3,164
A,8,4,165
A,8,5,166
A,8,6,167
A,8,7,168
A,8,8,169
A,8,9,170
A,8,10,171
A,8,11,172
A,8,12,173
A,8,13,174
A,8,14,175
A,8,15,176
A,8,16,177
A,8,17,178
A,8,18,179
A,8,19,180
A,9,0,181
A,9,1,182
A,9,2,183
A,9,3,184
A,9,4,185
A,9,5,186
A,9,6,187
A,9,7,188
A,9,8,189
A,9,9,190
A,9,10,191
A,9,11,192
A,9,12,193
A,9,13,194
A,9,14,195
A,9,15,196
A,9,16,197
A,9,17,198
A,9,18,199
A,9,19,200
B,0,0,120
B,0,1,119
B,0,2,118
B,0,3,117
B,0,4,116
B,0,5,115
B,0,6,114
B,0,7,113
B,0,8,112
B,0,9,111
B,1,0,110
B,1,1,109
B,1,2,108
B,1,3,107
B,1,4,106
B,1,5,105
B,1,6,104
B,1,7,103
B,1,8,102
B,1,9,101
B,2,0,100
B,2,1,99
B,2,2,98
B,2,3,97
B,2,4,96
B,2,5,95
B,2,6,94
B,2,7,93
B,2,8,92
B,2,9,91
B,3,0,90
B,3,1,89
B,3,2,88
B,3,3,87
B,3,4,86
B,3,5,85
B,3,6,84
B,3,7,83
B,3,8,82
B,3,9,81
B,4,0,80
B,4,1,79
B,4,2,78
B,4,3,77
B,4,4,76
B,4,5,75
B,4,6,74
B,4,7,73
B,4,8,72
B,4,9,71
B,5,0,70
B,5,1,69
B,5,2,68
B,5,3,67
B,5,4,66
B,5,5,65
B,5,6,64
B,5,7,63
B,5,8,62
B,5,9,61
B,6,0,60
B,6,1,59
B,6,2,58
B,6,3,57
B,6,4,56
B,6,5,55
B,6,6,54
B,6,7,53
B,6,8,52
B,6,9,51
B,7,0,50
B,7,1,49
B,7,2,48
B,7,3,47
B,7,4,46
B,7,5,45
B,7,6,44
B,7,7,43
B,7,8,42
B,7,9,41
B,8,0,40
B,8,1,39
B,8,2,38
B,8,3,37
B,8,4,36
B,8,5,35
B,8,6,34
B,8,7,33
B,8,8,32
B,8,9,31
B,9,0,30
B,9,1,29
B,9,2,28
B,9,3,27
B,9,4,26
B,9,5,25
B,9,6,24
B,9,7,23
B,9,8,22
B,9,9,21
B,10,0,20
B,10,1,19
B,10,2,18
B,10,3,17
B,10,4,16
B,10,5,15
B,10,6,14
B,10,7,13
B,10,8,12
B,10,9,11
B,11,0,10
B,11,1,9
B,11,2,8
B,11,3,7
B,11,4,6
B,11,5,5
B,11,6,4
B,11,7,3
B,11,8,2
B,11,9,1
