A,0,0,1
A,0,1,2
A,0,2,3
A,0,3,4
A,0,4,5
A,0,5,6
A,0,6,7
A,0,7,8
A,0,8,9
A,0,9,10
A,1,0,11
A,1,1,12
A,1,2,13
A,1,3,14
A,1,4,15
A,1,5,16
A,1,6,17
A,1,7,18
A,1,8,19
A,1,9,20
A,2,0,21
A,2,1,22
A,2,2,23
A,2,3,24
A,2,4,25
A,2,5,26
A,2,6,27
A,2,7,28
A,2,8,29
A,2,9,30
A,3,0,31
A,3,1,32
A,3,2,33
A,3,3,34
A,3,4,35
A,3,5,36
A,3,6,37
A,3,7,38
A,3,8,39
A,3,9,40
A,4,0,41
A,4,1,42
A,4,2,43
A,4,3,44
A,4,4,45
A,4,5,46
A,4,6,47
A,4,7,48
A,4,8,49
A,4,9,50
B,0,0,30
B,0,1,29
B,0,2,28
B,0,3,27
B,0,4,26
B,1,0,25
B,1,1,24
B,1,2,23
B,1,3,22
B,1,4,21
B,2,0,20
B,2,1,19
B,2,2,18
B,2,3,17
B,2,4,16
B,3,0,15
B,3,1,14
B,3,2,13
B,3,3,12
B,3,4,11
B,4,0,10
B,4,1,9
B,4,2,8
B,4,3,7
B,4,4,6
B,5,0,5
B,5,1,4
B,5,2,3
B,5,3,2
B,5,4,1
