0,0,38400
0,1,38399
0,2,38398
0,3,38397
0,4,38396
0,5,38395
0,6,38394
0,7,38393
0,8,38392
0,9,38391
0,10,38390
0,11,38389
0,12,38388
0,13,38387
0,14,38386
0,15,38385
0,16,38384
0,17,38383
0,18,38382
0,19,38381
0,20,38380
0,21,38379
0,22,38378
0,23,38377
0,24,38376
0,25,38375
0,26,38374
0,27,38373
0,28,38372
0,29,38371
0,30,38370
0,31,38369
0,32,38368
0,33,38367
0,34,38366
0,35,38365
0,36,38364
0,37,38363
0,38,38362
0,39,38361
0,40,38360
0,41,38359
0,42,38358
0,43,38357
0,44,38356
0,45,38355
0,46,38354
0,47,38353
0,48,38352
0,49,38351
0,50,38350
0,51,38349
0,52,38348
0,53,38347
0,54,38346
0,55,38345
0,56,38344
0,57,38343
0,58,38342
0,59,38341
0,60,38340
0,61,38339
0,62,38338
0,63,38337
0,64,38336
0,65,38335
0,66,38334
0,67,38333
0,68,38332
0,69,38331
0,70,38330
0,71,38329
0,72,38328
0,73,38327
0,74,38326
0,75,38325
0,76,38324
0,77,38323
0,78,38322
0,79,38321
0,80,38320
0,81,38319
0,82,38318
0,83,38317
0,84,38316
0,85,38315
0,86,38314
0,87,38313
0,88,38312
0,89,38311
0,90,38310
0,91,38309
0,92,38308
0,93,38307
0,94,38306
0,95,38305
0,96,38304
0,97,38303
0,98,38302
0,99,38301
0,100,38300
0,101,38299
0,102,38298
0,103,38297
0,104,38296
0,105,38295
0,106,38294
0,107,38293
0,108,38292
0,109,38291
0,110,38290
0,111,38289
0,112,38288
0,113,38287
0,114,38286
0,115,38285
0,116,38284
0,117,38283
0,118,38282
0,119,38281
0,120,38280
0,121,38279
0,122,38278
0,123,38277
0,124,38276
0,125,38275
0,126,38274
0,127,38273
0,128,38272
0,129,38271
0,130,38270
0,131,38269
0,132,38268
0,133,38267
0,134,38266
0,135,38265
0,136,38264
0,137,38263
0,138,38262
0,139,38261
0,140,38260
0,141,38259
0,142,38258
0,143,38257
0,144,38256
0,145,38255
0,146,38254
0,147,38253
0,148,38252
0,149,38251
0,150,38250
0,151,38249
0,152,38248
0,153,38247
0,154,38246
0,155,38245
0,156,38244
0,157,38243
0,158,38242
0,159,38241
1,0,38240
1,1,38239
1,2,38238
1,3,38237
1,4,38236
1,5,38235
1,6,38234
1,7,38233
1,8,38232
1,9,38231
1,10,38230
1,11,38229
1,12,38228
1,13,38227
1,14,38226
1,15,38225
1,16,38224
1,17,38223
1,18,38222
1,19,38221
1,20,38220
1,21,38219
1,22,38218
1,23,38217
1,24,38216
1,25,38215
1,26,38214
1,27,38213
1,28,38212
1,29,38211
1,30,38210
1,31,38209
1,32,38208
1,33,38207
1,34,38206
1,35,38205
1,36,38204
1,37,38203
1,38,38202
1,39,38201
1,40,38200
1,41,38199
1,42,38198
1,43,38197
1,44,38196
1,45,38195
1,46,38194
1,47,38193
1,48,38192
1,49,38191
1,50,38190
1,51,38189
1,52,38188
1,53,38187
1,54,38186
1,55,38185
1,56,38184
1,57,38183
1,58,38182
1,59,38181
1,60,38180
1,61,38179
1,62,38178
1,63,38177
1,64,38176
1,65,38175
1,66,38174
1,67,38173
1,68,38172
1,69,38171
1,70,38170
1,71,38169
1,72,38168
1,73,38167
1,74,38166
1,75,38165
1,76,38164
1,77,38163
1,78,38162
1,79,38161
1,80,38160
1,81,38159
1,82,38158
1,83,38157
1,84,38156
1,85,38155
1,86,38154
1,87,38153
1,88,38152
1,89,38151
1,90,38150
1,91,38149
1,92,38148
1,93,38147
1,94,38146
1,95,38145
1,96,38144
1,97,38143
1,98,38142
1,99,38141
1,100,38140
1,101,38139
1,102,38138
1,103,38137
1,104,38136
1,105,38135
1,106,38134
1,107,38133
1,108,38132
1,109,38131
1,110,38130
1,111,38129
1,112,38128
1,113,38127
1,114,38126
1,115,38125
1,116,38124
1,117,38123
1,118,38122
1,119,38121
1,120,38120
1,121,38119
1,122,38118
1,123,38117
1,124,38116
1,125,38115
1,126,38114
1,127,38113
1,128,38112
