0,0,1
0,1,2
0,2,3
0,3,4
0,4,5
0,5,6
0,6,7
0,7,8
0,8,9
0,9,10
0,10,11
0,11,12
0,12,13
0,13,14
0,14,15
0,15,16
0,16,17
0,17,18
0,18,19
0,19,20
0,20,21
0,21,22
0,22,23
0,23,24
0,24,25
0,25,26
0,26,27
0,27,28
0,28,29
0,29,30
0,30,31
0,31,32
0,32,33
0,33,34
0,34,35
0,35,36
0,36,37
0,37,38
0,38,39
0,39,40
0,40,41
0,41,42
0,42,43
0,43,44
0,44,45
0,45,46
0,46,47
0,47,48
0,48,49
0,49,50
0,50,51
0,51,52
0,52,53
0,53,54
0,54,55
0,55,56
0,56,57
0,57,58
0,58,59
0,59,60
0,60,61
0,61,62
0,62,63
0,63,64
0,64,65
0,65,66
0,66,67
0,67,68
0,68,69
0,69,70
0,70,71
0,71,72
0,72,73
0,73,74
0,74,75
0,75,76
0,76,77
0,77,78
0,78,79
0,79,80
0,80,81
0,81,82
0,82,83
0,83,84
0,84,85
0,85,86
0,86,87
0,87,88
0,88,89
0,89,90
0,90,91
0,91,92
0,92,93
0,93,94
0,94,95
0,95,96
0,96,97
0,97,98
0,98,99
0,99,100
0,100,101
0,101,102
0,102,103
0,103,104
0,104,105
0,105,106
0,106,107
0,107,108
0,108,109
0,109,110
0,110,111
0,111,112
0,112,113
0,113,114
0,114,115
0,115,116
0,116,117
0,117,118
0,118,119
0,119,120
1,0,121
1,1,122
1,2,123
1,3,124
1,4,125
1,5,126
1,6,127
1,7,128
1,8,129
1,9,130
1,10,131
1,11,132
1,12,133
1,13,134
1,14,135
1,15,136
1,16,137
1,17,138
1,18,139
1,19,140
1,20,141
1,21,142
1,22,143
1,23,144
1,24,145
1,25,146
1,26,147
1,27,148
1,28,149
1,29,150
1,30,151
1,31,152
1,32,153
1,33,154
1,34,155
1,35,156
1,36,157
1,37,158
1,38,159
1,39,160
1,40,161
1,41,162
1,42,163
1,43,164
1,44,165
1,45,166
1,46,167
1,47,168
1,48,169
1,49,170
1,50,171
1,51,172
1,52,173
1,53,174
1,54,175
1,55,176
1,56,177
1,57,178
1,58,179
1,59,180
1,60,181
1,61,182
1,62,183
1,63,184
1,64,185
1,65,186
1,66,187
1,67,188
1,68,189
1,69,190
1,70,191
1,71,192
1,72,193
1,73,194
1,74,195
1,75,196
1,76,197
1,77,198
1,78,199
1,79,200
1,80,201
1,81,202
1,82,203
1,83,204
1,84,205
1,85,206
1,86,207
1,87,208
1,88,209
1,89,210
1,90,211
1,91,212
1,92,213
1,93,214
1,94,215
1,95,216
1,96,217
