(0,0),373260800.000000
(0,1),373231880.000000
(0,2),373202960.000000
(0,3),373174040.000000
(0,4),373145120.000000
(0,5),373116200.000000
(0,6),373087280.000000
(0,7),373058360.000000
(0,8),373029440.000000
(0,9),373000520.000000
(0,10),372971600.000000
(0,11),372942680.000000
(0,12),372913760.000000
(0,13),372884840.000000
(0,14),372855920.000000
(0,15),372827000.000000
(0,16),372798080.000000
(0,17),372769160.000000
(0,18),372740240.000000
(0,19),372711320.000000
(1,0),1483788800.000000
(1,1),1483702280.000000
(1,2),1483615760.000000
(1,3),1483529240.000000
(1,4),1483442720.000000
(1,5),1483356200.000000
(1,6),1483269680.000000
(1,7),1483183160.000000
(1,8),1483096640.000000
(1,9),1483010120.000000
(1,10),1482923600.000000
(1,11),1482837080.000000
(1,12),1482750560.000000
(1,13),1482664040.000000
(1,14),1482577520.000000
(1,15),1482491000.000000
(1,16),1482404480.000000
(1,17),1482317960.000000
(1,18),1482231440.000000
(1,19),1482144920.000000
(2,0),2594316800.000000
(2,1),2594172680.000000
(2,2),2594028560.000000
(2,3),2593884440.000000
(2,4),2593740320.000000
(2,5),2593596200.000000
(2,6),2593452080.000000
(2,7),2593307960.000000
(2,8),2593163840.000000
(2,9),2593019720.000000
(2,10),2592875600.000000
(2,11),2592731480.000000
(2,12),2592587360.000000
(2,13),2592443240.000000
(2,14),2592299120.000000
(2,15),2592155000.000000
(2,16),2592010880.000000
(2,17),2591866760.000000
(2,18),2591722640.000000
(2,19),2591578520.000000
(3,0),3704844800.000000
(3,1),3704643080.000000
(3,2),3704441360.000000
(3,3),3704239640.000000
(3,4),3704037920.000000
(3,5),3703836200.000000
(3,6),3703634480.000000
(3,7),3703432760.000000
(3,8),3703231040.000000
(3,9),3703029320.000000
(3,10),3702827600.000000
(3,11),3702625880.000000
(3,12),3702424160.000000
(3,13),3702222440.000000
(3,14),3702020720.000000
(3,15),3701819000.000000
(3,16),3701617280.000000
(3,17),3701415560.000000
(3,18),3701213840.000000
(3,19),3701012120.000000
(4,0),4815372800.000000
(4,1),4815113480.000000
(4,2),4814854160.000000
(4,3),4814594840.000000
(4,4),4814335520.000000
(4,5),4814076200.000000
(4,6),4813816880.000000
(4,7),4813557560.000000
(4,8),4813298240.000000
(4,9),4813038920.000000
(4,10),4812779600.000000
(4,11),4812520280.000000
(4,12),4812260960.000000
(4,13),4812001640.000000
(4,14),4811742320.000000
(4,15),4811483000.000000
(4,16),4811223680.000000
(4,17),4810964360.000000
(4,18),4810705040.000000
(4,19),4810445720.000000
(5,0),5925900800.000000
(5,1),5925583880.000000
(5,2),5925266960.000000
(5,3),5924950040.000000
(5,4),5924633120.000000
(5,5),5924316200.000000
(5,6),5923999280.000000
(5,7),5923682360.000000
(5,8),5923365440.000000
(5,9),5923048520.000000
(5,10),5922731600.000000
(5,11),5922414680.000000
(5,12),5922097760.000000
(5,13),5921780840.000000
(5,14),5921463920.000000
(5,15),5921147000.000000
(5,16),5920830080.000000
(5,17),5920513160.000000
(5,18),5920196240.000000
(5,19),5919879320.000000
(6,0),7036428800.000000
(6,1),7036054280.000000
(6,2),7035679760.000000
(6,3),7035305240.000000
(6,4),7034930720.000000
(6,5),7034556200.000000
(6,6),7034181680.000000
(6,7),7033807160.000000
(6,8),7033432640.000000
(6,9),7033058120.000000
(6,10),7032683600.000000
(6,11),7032309080.000000
(6,12),7031934560.000000
(6,13),7031560040.000000
(6,14),7031185520.000000
(6,15),7030811000.000000
(6,16),7030436480.000000
(6,17),7030061960.000000
(6,18),7029687440.000000
(6,19),7029312920.000000
(7,0),8146956800.000000
(7,1),8146524680.000000
(7,2),8146092560.000000
(7,3),8145660440.000000
(7,4),8145228320.000000
(7,5),8144796200.000000
(7,6),8144364080.000000
(7,7),8143931960.000000
(7,8),8143499840.000000
(7,9),8143067720.000000
(7,10),8142635600.000000
(7,11),8142203480.000000
(7,12),8141771360.000000
(7,13),8141339240.000000
(7,14),8140907120.000000
(7,15),8140475000.000000
(7,16),8140042880.000000
(7,17),8139610760.000000
(7,18),8139178640.000000
(7,19),8138746520.000000
(8,0),9257484800.000000
(8,1),9256995080.000000
(8,2),9256505360.000000
(8,3),9256015640.000000
(8,4),9255525920.000000
(8,5),9255036200.000000
(8,6),9254546480.000000
(8,7),9254056760.000000
(8,8),9253567040.000000
(8,9),9253077320.000000
(8,10),9252587600.000000
(8,11),9252097880.000000
(8,12),9251608160.000000
(8,13),9251118440.000000
(8,14),9250628720.000000
(8,15),9250139000.000000
(8,16),9249649280.000000
(8,17),9249159560.000000
(8,18),9248669840.000000
(8,19),9248180120.000000
(9,0),10368012800.000000
(9,1),10367465480.000000
(9,2),10366918160.000000
(9,3),10366370840.000000
(9,4),10365823520.000000
(9,5),10365276200.000000
(9,6),10364728880.000000
(9,7),10364181560.000000
(9,8),10363634240.000000
(9,9),10363086920.000000
(9,10),10362539600.000000
(9,11),10361992280.000000
(9,12),10361444960.000000
(9,13),10360897640.000000
(9,14),10360350320.000000
(9,15),10359803000.000000
(9,16),10359255680.000000
(9,17),10358708360.000000
(9,18),10358161040.000000
(9,19),10357613720.000000
(10,0),11478540800.000000
(10,1),11477935880.000000
(10,2),11477330960.000000
(10,3),11476726040.000000
(10,4),11476121120.000000
(10,5),11475516200.000000
(10,6),11474911280.000000
(10,7),11474306360.000000
(10,8),11473701440.000000
(10,9),11473096520.000000
(10,10),11472491600.000000
(10,11),11471886680.000000
(10,12),11471281760.000000
(10,13),11470676840.000000
(10,14),11470071920.000000
(10,15),11469467000.000000
(10,16),11468862080.000000
(10,17),11468257160.000000
(10,18),11467652240.000000
(10,19),11467047320.000000
(11,0),12589068800.000000
(11,1),12588406280.000000
(11,2),12587743760.000000
(11,3),12587081240.000000
(11,4),12586418720.000000
(11,5),12585756200.000000
(11,6),12585093680.000000
(11,7),12584431160.000000
(11,8),12583768640.000000
(11,9),12583106120.000000
(11,10),12582443600.000000
(11,11),12581781080.000000
(11,12),12581118560.000000
(11,13),12580456040.000000
(11,14),12579793520.000000
(11,15),12579131000.000000
(11,16),12578468480.000000
(11,17),12577805960.000000
(11,18),12577143440.000000
(11,19),12576480920.000000
(12,0),13699596800.000000
(12,1),13698876680.000000
(12,2),13698156560.000000
(12,3),13697436440.000000
(12,4),13696716320.000000
(12,5),13695996200.000000
(12,6),13695276080.000000
(12,7),13694555960.000000
(12,8),13693835840.000000
