[hadoop@ip-172-30-0-7 ~]$ hadoop dfs -text /user/hadoop/matrix/advanced/output2/p*
DEPRECATED: Use of this script to execute hdfs command is deprecated.
Instead use the hdfs command for it.

18/12/08 23:35:08 INFO lzo.GPLNativeCodeLoader: Loaded native gpl library
18/12/08 23:35:08 INFO lzo.LzoCodec: Successfully loaded & initialized native-lzo library [hadoop-lzo rev 5f779390180acb8f1d86999c0a0294917976289f]
(0,0),1512800.000000
(0,1),1510970.000000
(0,2),1509140.000000
(0,3),1507310.000000
(0,4),1505480.000000
(0,5),1503650.000000
(0,6),1501820.000000
(0,7),1499990.000000
(0,8),1498160.000000
(0,9),1496330.000000
(0,10),1494500.000000
(0,11),1492670.000000
(0,12),1490840.000000
(0,13),1489010.000000
(0,14),1487180.000000
(0,15),1485350.000000
(0,16),1483520.000000
(0,17),1481690.000000
(0,18),1479860.000000
(0,19),1478030.000000
(1,0),5904800.000000
(1,1),5899370.000000
(1,2),5893940.000000
(1,3),5888510.000000
(1,4),5883080.000000
(1,5),5877650.000000
(1,6),5872220.000000
(1,7),5866790.000000
(1,8),5861360.000000
(1,9),5855930.000000
(1,10),5850500.000000
(1,11),5845070.000000
(1,12),5839640.000000
(1,13),5834210.000000
(1,14),5828780.000000
(1,15),5823350.000000
(1,16),5817920.000000
(1,17),5812490.000000
(1,18),5807060.000000
(1,19),5801630.000000
(2,0),10296800.000000
(2,1),10287770.000000
(2,2),10278740.000000
(2,3),10269710.000000
(2,4),10260680.000000
(2,5),10251650.000000
(2,6),10242620.000000
(2,7),10233590.000000
(2,8),10224560.000000
(2,9),10215530.000000
(2,10),10206500.000000
(2,11),10197470.000000
(2,12),10188440.000000
(2,13),10179410.000000
(2,14),10170380.000000
(2,15),10161350.000000
(2,16),10152320.000000
(2,17),10143290.000000
(2,18),10134260.000000
(2,19),10125230.000000
(3,0),14688800.000000
(3,1),14676170.000000
(3,2),14663540.000000
(3,3),14650910.000000
(3,4),14638280.000000
(3,5),14625650.000000
(3,6),14613020.000000
(3,7),14600390.000000
(3,8),14587760.000000
(3,9),14575130.000000
(3,10),14562500.000000
